队名,队员号,出场次数,首发次数,上场时间,投篮命中次数,投篮出手次数,篮板总数,盖帽,得分,总命中率
108,6,80,55,21.7,3.8,7.5,7,0.6,10,0.506666667
108,7,32,3,17.1,3.2,7.6,5.5,1.4,8.2,0.421052632
108,8,59,15,17.7,3.3,6.4,4.9,0.3,7.9,0.515625
108,9,39,15,26.6,2.9,7.9,2.9,0.1,7.7,0.367088608
108,10,70,16,21.7,3.2,7,4.2,0.7,7.5,0.457142857
108,11,20,9,15.4,2.8,5.5,4.4,0.6,6.9,0.509090909
108,12,54,7,19.8,2.2,6.2,1.9,0.3,6,0.35483871
108,13,26,22,18.2,2.1,4.4,2.3,0.7,5.2,0.477272727
108,14,21,0,14.6,1.2,3.3,1.5,0.3,3.6,0.363636364
108,15,8,0,10.3,1,2.6,0.8,0,3.4,0.384615385
108,16,26,6,11.3,0.9,2.5,1.5,0.2,2.6,0.36
108,17,47,2,7.9,0.5,1.3,1.1,0.1,1.3,0.384615385
108,18,3,0,2.3,0,0.3,0.3,0,0,0
109,0,63,63,33.9,5.3,11.9,5.2,0.2,18.2,0.445378151
109,1,73,59,27.8,6.8,11.7,9.8,0.8,16.7,0.581196581
109,2,71,33,30.9,6.1,13.2,6.5,0.4,15.7,0.462121212
109,3,57,56,31.3,5.6,11.2,3.1,0.1,14.9,0.5
109,4,60,19,28.4,4.9,11.1,4.3,0.5,13.7,0.441441441
109,5,55,41,25.7,3.8,10,3.2,0.2,11,0.38
109,6,82,9,21.5,3.6,8.9,2.6,0.3,9.9,0.404494382
109,7,61,34,21.3,3.7,6.8,7.6,0.7,9.6,0.544117647
109,8,75,40,27.3,3.6,8.1,2.6,0.1,9.2,0.444444444
109,9,27,10,23.4,3.7,6.7,6.4,1.1,9.1,0.552238806
109,10,45,29,18,3.4,6.6,5.8,0.8,8,0.515151515
109,11,41,7,15.6,2.3,5.2,2.7,0.5,6.4,0.442307692
109,12,62,9,13.6,1.6,3.6,3,0.2,4.9,0.444444444
109,13,22,1,7.5,1.5,3.3,0.8,0,3.8,0.454545455
109,14,7,0,6.6,1,2.1,1.6,0.1,2.9,0.476190476
109,15,2,0,3.5,0.5,0.5,1,0,1.5,1
109,16,20,0,7.6,0.5,1.2,1.9,0,1.4,0.416666667
109,17,13,0,6.7,0.2,1.1,1.2,0.1,0.8,0.181818182
109,18,6,0,2,0.3,0.5,0.3,0.3,0.7,0.6
110,0,73,73,35.8,6.6,14.1,15.2,0.4,20.2,0.468085106
110,1,73,73,32.3,7.7,17.1,5.6,0.7,19.2,0.450292398
110,2,71,66,30.4,4.5,9.6,2.8,0.1,11.8,0.46875
110,3,23,3,20.1,4.7,9.5,5.2,0.7,11.7,0.494736842
110,4,46,1,23.8,3.3,7.4,3.2,0.2,9.8,0.445945946
110,5,79,63,26.2,3.4,8.6,3,0.7,9,0.395348837
110,6,69,69,24.4,3.9,8.4,5.2,2,8.8,0.464285714
110,7,56,22,24.3,3,7.8,2.7,0.3,8.6,0.384615385
110,8,37,8,19.2,2.6,6.5,1.5,0.1,7.2,0.4
110,9,65,4,21,2.2,4.8,4.5,0.4,6.7,0.458333333
110,10,62,8,19,2.6,6.4,1.7,0,6.6,0.40625
110,11,65,11,13.6,2.1,4,3,0.5,5.5,0.525
110,12,53,8,18.5,2,5.6,1.5,0.1,5.3,0.357142857
110,13,42,0,10,1.3,3.7,1.7,0.2,3.8,0.351351351
110,14,4,0,7.3,1.5,2.8,0.5,0,3.8,0.535714286
110,15,39,1,8.6,1.2,2.8,2.5,0.5,2.7,0.428571429
110,16,8,0,8.1,0.9,2.8,0.8,0,2.6,0.321428571
111,0,55,55,39.1,8.6,19.3,13.3,0.5,26,0.445595855
111,1,47,35,26.9,5.4,9.7,7.4,0.7,13.9,0.556701031
111,2,53,53,33,4.6,10.4,2.7,0.3,12.1,0.442307692
111,3,47,7,23.1,4.7,10.6,4.4,0.4,11.5,0.443396226
111,4,41,11,25.2,4.1,10.2,2.8,0,11.3,0.401960784
111,5,41,31,34.2,3.4,9.5,4.2,0.2,10.6,0.357894737
111,6,66,15,21.5,3.1,7.5,4.7,0.5,8.8,0.413333333
111,7,34,5,15.2,2.8,5.9,3.6,1,7.4,0.474576271
111,8,47,26,24.3,2.4,5.8,3.6,0.4,6.9,0.413793103
111,9,51,4,19.1,2.4,5.9,1.9,0.2,6.1,0.406779661
111,10,65,64,22.6,2.4,6.1,2.7,0.7,6,0.393442623
111,11,29,23,16.3,2,4.5,3.3,0.9,4.6,0.444444444
111,12,51,0,17.3,1.4,3.6,3,0.4,4.1,0.388888889
111,13,19,0,12.8,1.2,3.1,1.4,0.2,3.3,0.387096774
111,14,15,1,9.7,0.6,1.8,1.3,0.1,2.3,0.333333333
112,0,18,18,34.4,5.8,16.6,14,0.5,18.3,0.34939759
112,1,62,62,31.6,6.2,12,8.8,0.8,16.3,0.516666667
112,2,64,64,31.8,4.4,8.8,5.7,1,12.4,0.5
112,3,78,56,24.6,4.3,10.1,5.5,0.5,12,0.425742574
112,4,82,82,30.2,4.5,9.9,2.5,0.2,11.5,0.454545455
112,5,74,2,23.2,4.3,10.2,2.8,0,11.3,0.421568627
112,6,57,47,29.6,3.2,9,4,0.1,10.7,0.355555556
112,7,23,1,22.2,3.4,8.3,3.1,0.3,9.4,0.409638554
112,8,80,9,25.2,3.9,8.4,5.1,0.5,8.7,0.464285714
112,9,77,16,23.9,3.1,8.2,2.3,0.4,8.6,0.37804878
112,10,11,4,18.8,2.8,7,3.3,0.3,6.7,0.4
112,11,5,5,24.4,2.2,7,2.8,0,5.8,0.314285714
112,12,36,13,17.9,2,3.9,2.8,0.1,5,0.512820513
112,13,17,12,17,1.7,4.5,2.3,0.4,4.6,0.377777778
112,14,76,19,15.9,1.7,3.7,3.4,1.2,4,0.459459459
112,15,30,0,9.5,1.6,2.5,2,0.9,3.9,0.64
112,16,4,0,7.8,0.5,2.5,1,0,2.5,0.2
112,17,20,0,8.1,0.7,1.9,2.4,0.3,1.6,0.368421053
112,18,4,0,5.3,0,2.3,0.3,0,0.3,0
113,0,77,77,36.3,8.4,18.5,12.5,0.5,26.1,0.454054054
113,1,68,68,32,6.5,15,3,0.1,19.1,0.433333333
113,2,54,54,30.8,7,13,8.7,0.4,17.5,0.538461538
113,3,81,81,32.2,4.8,10,2.6,0.4,12.3,0.48
113,4,82,82,32.1,3.1,8.2,4.2,0.1,9.5,0.37804878
113,5,79,1,18.6,3.2,8.3,1.9,0,8.4,0.385542169
113,6,41,8,18.4,2.4,6.2,2.5,0,6.7,0.387096774
113,7,81,7,20.2,2.9,6.3,4.1,0.7,6.3,0.46031746
113,8,11,0,14.7,1.7,4.9,2.4,0.4,4.9,0.346938776
113,9,31,10,19.6,2.1,3.5,5.6,1.6,4.8,0.6
113,10,60,15,13.7,1.9,3.8,5,0.8,4.8,0.5
113,11,63,0,10.6,1.2,3.8,1.3,0.3,4,0.315789474
113,12,37,0,7.8,1.5,3.4,1.4,0,3.9,0.441176471
113,13,53,5,12.3,1.3,3.3,2.5,0,3.4,0.393939394
113,14,55,2,14.7,1.3,2.9,2.2,0.2,3.3,0.448275862
113,15,28,0,3.5,0.7,1.6,0.4,0,1.6,0.4375
113,16,2,0,6.5,0,0.5,1.5,0,1,0
114,0,39,36,33.4,6.8,16,3.6,0,20,0.425
114,1,82,82,36.2,6.1,13.9,4.6,0.6,16.9,0.438848921
114,2,48,48,33.4,6,13.4,5.1,0.4,14.3,0.447761194
114,3,38,13,22.8,5.1,10.4,4.1,0.2,13.5,0.490384615
114,4,31,29,26.4,4.5,10.6,7.5,0.4,12.5,0.424528302
114,5,41,19,28,4.4,10.9,2.4,0.2,12.2,0.403669725
114,6,11,1,23.9,4.1,9.5,3.2,0,11.8,0.431578947
114,7,24,16,28.4,3.9,9.4,3.9,0.2,10.5,0.414893617
114,8,22,22,31.5,3.5,10,5.7,0,10.3,0.35
114,9,77,40,24.8,3.7,8.8,2.8,0.1,10.1,0.420454545
114,10,73,49,30,3.5,7,8.3,1.7,9.7,0.5
114,11,17,9,24.8,3.4,6.6,5.1,1.5,9,0.515151515
114,12,5,5,19.6,3.6,6.2,5.2,0.8,7.6,0.580645161
114,13,29,22,24.9,3.1,7.3,5.4,0.3,7.2,0.424657534
114,14,67,4,19.2,2.5,5.8,3,0.1,6.8,0.431034483
114,15,4,0,17.8,1.8,5,1.5,0,5.5,0.36
114,16,57,3,15.7,2.2,5.2,3.8,0.3,5.2,0.423076923
114,17,6,1,11.3,2,2.3,3.5,0.5,4.5,0.869565217
114,18,46,4,16.2,1.7,3.7,2.9,0.2,4.3,0.459459459
114,19,29,7,18.9,1.8,4.2,2.4,0.2,4.2,0.428571429
114,20,17,0,12.6,1.1,2.6,4.5,0.5,3.5,0.423076923
114,21,19,0,8.1,1,3.1,1,0,2.8,0.322580645
114,22,5,0,4.8,0.6,1.6,1,0,1.6,0.375
114,23,25,0,4.4,0.3,1,0.6,0,1.2,0.3
114,24,2,0,10,0,0,0.5,0,0,0
115,0,81,81,35.1,7.3,16,3.6,0.6,20.7,0.45625
115,1,82,82,32,7.6,14.1,10.5,1.7,18.3,0.539007092
115,2,82,33,28,5.3,11.7,2.8,0.2,14,0.452991453
115,3,39,12,21.4,3.2,8.6,2.1,0,10.6,0.372093023
115,4,82,0,20.5,3.9,8.3,3.3,0.1,10.5,0.469879518
115,5,82,39,27.1,3.8,7.1,7.1,1.2,10.1,0.535211268
115,6,76,76,30.6,2.9,7.7,4.3,0.1,10.1,0.376623377
115,7,60,0,18,1.8,3.9,3.5,0.4,5.1,0.461538462
115,8,12,3,13,1.6,4.2,1.8,0,4.5,0.380952381
115,9,37,0,15.6,1.5,4.2,1.3,0.1,4.2,0.357142857
115,10,26,0,10.8,1.4,2.2,0.9,0,3.4,0.636363636
115,11,38,38,14.7,1.4,3,3.9,0.3,3.2,0.466666667
115,12,77,44,19,1.3,3,1.9,0.2,2.9,0.433333333
115,13,52,2,9.3,1,2.8,2.1,0.2,2.5,0.357142857
115,14,18,0,10.8,1,1.8,2.3,0.1,2.4,0.555555556
115,15,33,0,8.4,0.8,1.9,0.6,0,2.3,0.421052632
116,0,82,82,37,9.8,18,12.3,1.3,25.1,0.544444444
116,1,82,82,37.2,8.6,19.1,4,0.4,23.6,0.45026178
116,2,47,47,37.2,6.9,15.1,3.4,0.2,18.9,0.456953642
116,3,75,75,32.9,3.5,8.7,4.1,0.1,11.1,0.402298851
116,4,82,82,32.4,4,8.1,7.9,1.2,10,0.49382716
116,5,78,1,19.4,3.7,7.7,2.8,0.1,9.9,0.480519481
116,6,65,1,18.3,2.3,5.5,3.8,0.3,6.2,0.418181818
116,7,47,33,21.9,1.5,4,2.1,0.5,4.2,0.375
116,8,78,7,17.1,1.5,4,2.1,0.5,3.8,0.375
116,9,18,0,7.4,1.3,3,1.8,0.4,3.5,0.433333333
116,10,6,0,11.2,1.7,3.5,1.7,0,3.5,0.485714286
116,11,60,0,12.9,1.3,3,1.1,0.1,3.5,0.433333333
116,12,13,0,17.2,1.5,3,1.5,0.2,3.5,0.5
116,13,7,0,6.9,0.7,1.9,2,0,1.7,0.368421053
116,14,62,0,8.6,0.7,1.4,2.5,0.4,1.7,0.5
116,15,5,0,2,0.2,0.8,0,0,0.4,0.25
117,0,78,78,38.9,9.1,19.7,6.8,1,27.7,0.461928934
117,1,82,82,34.7,7.5,17,4.6,0.4,21.9,0.441176471
117,2,49,49,37,5.5,12.6,5.6,0.4,15.2,0.436507937
117,3,82,5,26.7,3.6,8.3,3.1,0.3,12.2,0.43373494
117,4,82,44,27,4.1,7.5,7.6,2.4,9.9,0.546666667
117,5,47,47,21.7,3.2,6.5,4.4,0.4,7.6,0.492307692
117,6,24,7,17.9,3.1,5.5,4.8,0.4,6.9,0.563636364
117,7,43,0,13.9,1.8,4.2,1.7,0,5.6,0.428571429
117,8,17,17,25.2,2.1,4.2,7.9,0.9,5.1,0.5
117,9,79,79,25.9,2,4.2,4.4,0.5,5.1,0.476190476
117,10,71,2,21.5,1.9,3.4,4.5,0.4,4.6,0.558823529
117,11,82,0,14.6,1.6,4.1,1.5,0.1,4.2,0.390243902
117,12,4,0,7.5,1,3.8,0.3,0,3.3,0.263157895
117,13,23,0,9.5,1.3,2.8,2.3,0.3,2.8,0.464285714
117,14,13,0,6.5,0.7,2.2,1.8,0.2,1.9,0.318181818
117,15,25,0,6.2,0.6,1.5,0.6,0,1.6,0.4
117,16,18,0,7.8,0.4,0.8,1.9,0.4,1,0.5
117,17,4,0,5.8,0.5,1.3,0.8,0,1,0.384615385
118,0,66,66,38.6,9.7,19.7,8,1.2,28,0.492385787
118,1,66,66,35.3,8.8,19.2,4.6,0.3,23.6,0.458333333
118,2,62,2,31.4,5,10.1,4.1,0.2,16.8,0.495049505
118,3,66,66,27.2,4,7.4,7.5,3.7,9.1,0.540540541
118,4,57,22,17.4,1.9,5.2,2.1,0.2,5.5,0.365384615
118,5,65,65,26.8,2,4,6.6,1.1,5.1,0.5
118,6,20,0,20.4,1.9,5.4,1.5,0.1,4.9,0.351851852
118,7,42,42,21.8,1.6,3.7,3,0.4,4.8,0.432432432
118,8,63,0,20.7,1.9,3.2,4.3,0.4,4.5,0.59375
118,9,9,0,15.2,1.6,4.3,1.4,0,4.2,0.372093023
118,10,45,0,11.1,1.1,3.5,1.2,0,3.1,0.314285714
118,11,63,1,11,1.3,2.7,2.7,0.6,2.7,0.481481481
118,12,26,0,6.7,0.8,1.6,1.8,0.6,2.2,0.5
118,13,34,0,10.4,0.8,2.1,0.7,0,2.1,0.380952381
118,14,5,0,3.4,0.8,1,0.4,0,1.6,0.8
118,15,26,0,5.4,0.5,1.5,0.6,0,1.4,0.333333333
119,0,81,81,38.5,9,17.7,7.9,1.3,28.1,0.508474576
119,1,82,82,34.9,8.2,18.7,5.2,0.3,23.2,0.438502674
119,2,77,0,27.8,4.5,10.1,2.3,0.1,14,0.445544554
119,3,80,80,31.1,5.6,9.7,7.7,3,13.2,0.577319588
119,4,81,81,27.6,2.8,5.8,3.9,0.5,7.6,0.482758621
119,5,70,0,14.2,2.1,4.6,2.4,0.2,5.3,0.456521739
119,6,81,2,19.5,2.2,3.7,4.1,0.4,5.1,0.594594595
119,7,78,78,25.1,1.8,4,6,1.1,4.2,0.45
119,8,24,0,14.4,1.3,4,0.9,0,4.1,0.325
119,9,23,0,6.4,1,3,0.8,0.1,3.1,0.333333333
119,10,37,0,10.6,1,3.1,0.5,0,2.8,0.322580645
119,11,13,0,7.9,0.9,2,2,0.2,2.5,0.45
119,12,66,4,11.7,1,1.6,3,0.9,2.4,0.625
119,13,38,1,7.4,1,2.6,1.6,0.2,2.3,0.384615385
119,14,39,1,7.4,0.5,1.2,1.4,0.1,1.5,0.416666667
119,15,14,0,10.1,0.4,1.6,2.9,0,0.9,0.25
120,0,81,81,38.5,10.5,20.8,7.4,0.7,32,0.504807692
120,1,46,46,30.6,7.5,17.2,5.7,0.2,21.8,0.436046512
120,2,81,81,32.9,6.5,12.1,8.8,2.7,15.1,0.537190083
120,3,80,36,28.5,5,11.5,3.9,0.1,13.1,0.434782609
120,4,22,0,27.1,3.5,8.5,3.2,0.3,9.7,0.411764706
120,5,78,0,19.8,3.4,7.8,2.4,0.3,8.5,0.435897436
120,6,61,61,26,2.3,5.6,3.6,0.3,6.3,0.410714286
120,7,81,0,17.7,1.7,4.5,1.5,0,5.2,0.377777778
120,8,81,0,16.8,1.7,3,3.6,0.3,4.2,0.566666667
120,9,3,0,6,1.7,3,0,0,3.7,0.566666667
120,10,62,7,12.4,1.3,2.9,1.8,0.3,3.5,0.448275862
120,11,62,62,19.5,1.4,3.1,4.9,0.5,3.4,0.451612903
120,12,81,20,14.8,1.1,2.3,4.1,0.7,3.3,0.47826087
120,13,40,16,9.9,0.8,1.7,2.4,0.3,1.9,0.470588235
120,14,5,0,6.6,0.6,1.6,0.8,0,1.2,0.375
120,15,23,0,8.4,0.6,1,1.7,0.4,1.2,0.6
120,16,3,0,3.7,0,1,0,0,0.3,0
120,17,2,0,2.5,0,1,0.5,0,0,0
121,0,67,67,34.4,9.4,22,7.3,0.2,28.1,0.427272727
121,1,27,27,33.9,8.8,17.3,6.6,0.9,25.4,0.50867052
121,2,26,26,31.1,7.5,13.3,11,0.5,18.7,0.563909774
121,3,64,64,33.1,5.8,12.3,7.8,2.4,14.3,0.471544715
121,4,50,13,27.9,5,11.5,4,0.1,12.8,0.434782609
121,5,47,20,30.2,5,12.9,2.9,0.2,12.7,0.387596899
121,6,74,0,24.4,3.9,8.3,2.6,0.1,10.7,0.469879518
121,7,16,1,20.4,2.9,7.8,1.9,0,8.4,0.371794872
121,8,70,67,25.4,3.1,5.7,7.5,1.2,7.7,0.543859649
121,9,28,1,24.2,2.5,6.6,2.2,0,7.3,0.378787879
121,10,32,2,15.2,2.8,5.2,5.2,0.5,6.3,0.538461538
121,11,47,8,13.5,2.2,5.3,2.3,0.1,6.3,0.41509434
121,12,22,13,20.6,2,5.7,3.4,0,5.1,0.350877193
121,13,43,13,14.7,1.7,4.3,1.8,0.2,4.3,0.395348837
121,14,66,2,16.7,1.6,3.8,3.8,0.4,4.1,0.421052632
121,15,51,3,19.3,1.6,3.6,5.5,0.7,4,0.444444444
121,16,26,18,17.5,1.2,3.7,2.1,0.3,3.7,0.324324324
121,17,67,65,19.1,1.4,3,3.8,0.4,3.4,0.466666667
121,18,5,0,5,0.6,3.4,0.8,0.4,1.4,0.176470588
121,19,30,0,5.2,0.5,1.5,0.9,0,1.2,0.333333333
121,20,13,0,6.8,0.5,1.6,0.5,0.1,1.2,0.3125
122,0,72,72,35.8,9.7,19.2,8.2,1.2,28.2,0.505208333
122,1,80,80,34.4,8.2,18.1,7.8,0.3,23.5,0.453038674
122,2,82,1,21,5,8.8,8.1,0.4,12.7,0.568181818
122,3,78,78,32.1,5.3,11.1,6.8,1.9,12.6,0.477477477
122,4,78,15,27.7,3.6,9.1,2.6,0.2,9.8,0.395604396
122,5,80,80,25.2,3.3,5.3,6.7,1.1,8,0.622641509
122,6,27,1,21.2,1.9,5.5,1.9,0.5,5.6,0.345454545
122,7,68,6,13.6,2,4.9,0.9,0.1,5.6,0.408163265
122,8,57,1,12.3,2,4.9,1.5,0.1,5,0.408163265
122,9,70,70,22.2,1.9,3.9,3.6,0.6,4.8,0.487179487
122,10,34,0,15.3,1.4,3.6,1.3,0.1,4.2,0.388888889
122,11,68,2,14.4,1.3,3.3,2.1,0.1,3.4,0.393939394
122,12,5,0,11,1,2.4,2,0.4,2.8,0.416666667
122,13,7,0,3.4,0.9,1.7,0.6,0,2.4,0.529411765
122,14,59,4,11.9,0.8,1.8,2.9,0.3,2.1,0.444444444
122,15,5,0,4,0.6,1,0.8,0,1.6,0.6
122,16,20,0,3.6,0.6,1.2,0.9,0.1,1.3,0.5
123,0,81,81,34.6,10.2,24,10.7,0.4,31.6,0.425
123,1,67,67,33.2,6.1,13.9,4.3,0.3,15.9,0.438848921
123,2,72,0,21.3,5.6,10.2,6.7,0.5,14.3,0.549019608
123,3,80,80,29.9,4.7,8.2,7.7,1,11.3,0.573170732
123,4,23,16,21,3.9,7.8,4.5,0.7,9,0.5
123,5,2,0,15.5,3,5.5,4.5,1.5,7,0.545454545
123,6,79,79,30.1,2.7,5.9,5.1,1,6.6,0.457627119
123,7,22,1,19.5,2.5,5.6,2.2,0,6.6,0.446428571
123,8,68,6,15.5,2,5,1.3,0.1,6,0.4
123,9,81,66,20.1,2.4,5.9,3.5,0.4,5.9,0.406779661
123,10,40,7,15.6,2.2,5.6,0.7,0.1,5.8,0.392857143
123,11,50,0,14.8,2.2,4.9,3.7,0.1,5.7,0.448979592
123,12,78,4,19.1,1.9,4,2.6,1,5.4,0.475
123,13,20,0,16,2.2,6.5,1.6,0.2,5.3,0.338461538
123,14,3,0,20.7,2,5.3,5.3,0.3,5,0.377358491
123,15,13,0,9.5,1.2,4,0.8,0,3.3,0.3
123,16,64,1,15.2,1.2,3.5,1.4,0.1,2.9,0.342857143
123,17,32,2,12,1.1,2.6,1.5,0.2,2.8,0.423076923
123,18,20,0,6.4,0.7,1.2,1.6,0.1,1.7,0.583333333
124,0,81,81,39.6,8.7,17.5,8.8,1.2,21.8,0.497142857
124,1,82,69,33.6,5.4,11.9,3.1,0.1,15.9,0.453781513
124,2,23,15,35.7,5.8,11.7,7.6,0.7,15.8,0.495726496
124,3,81,81,32.7,4.8,10.4,3.7,0.1,12.7,0.461538462
124,4,80,67,31.5,4.6,10.1,4.5,0.6,12.4,0.455445545
124,5,47,23,27.9,4.4,11.1,2.6,0.3,12.2,0.396396396
124,6,78,3,23.3,2.7,7.4,2.2,0.2,8.6,0.364864865
124,7,64,0,12.2,2.1,5.1,0.8,0,5.5,0.411764706
124,8,56,9,19.8,2.3,5.2,3.4,0.6,5.1,0.442307692
124,9,59,51,26.1,2,5,10.3,1.6,4.7,0.4
124,10,2,1,18.5,1.5,5.5,7,0,3.5,0.272727273
124,11,38,0,7.3,1.2,2.7,0.9,0,2.9,0.444444444
124,12,10,1,10.6,0.7,1.8,2.7,0.6,2.7,0.388888889
124,13,31,9,14.4,0.7,1.1,3.9,0.5,1.8,0.636363636
124,14,29,0,7.2,0.7,1.5,1.4,0.2,1.6,0.466666667
124,15,24,0,5.7,0.6,2.3,1.3,0.1,1.5,0.260869565
124,16,5,0,9,0.6,1,1.4,0,1.4,0.6
124,17,5,0,4.8,0.2,1.2,1.4,0,0.4,0.166666667
125,0,55,55,36.3,8.8,17.1,8,0.8,21.7,0.514619883
125,1,19,10,31.6,6.3,11.5,8.3,0.9,15.1,0.547826087
125,2,60,6,26.9,4.7,12.3,2,0.2,14,0.382113821
125,3,59,34,30.4,4.9,10.9,4.6,1,13.9,0.449541284
125,4,66,53,33.8,4.8,11.6,3.4,0.2,13.7,0.413793103
125,5,42,42,35.8,4.8,10.2,6.6,0.6,13.3,0.470588235
125,6,60,56,31.8,4.4,10.7,2.5,0.2,11.4,0.411214953
125,7,18,1,15.6,1.9,5,1.7,0.1,5.2,0.38
125,8,40,4,13.4,1.8,4.3,2.4,0.1,5.1,0.418604651
125,9,40,40,22.4,1.7,4,8.9,1.4,3.8,0.425
125,10,44,4,12.3,1.5,4.1,1.3,0.1,3.8,0.365853659
125,11,24,0,6.2,1.5,3.1,0.8,0.1,3.7,0.483870968
125,12,47,0,9.9,1.3,2.5,2.3,0.1,3.3,0.52
125,13,53,3,15.2,1.4,3,3.5,0.6,3,0.466666667
125,14,27,19,16.6,0.8,1.8,5.1,0.6,2,0.444444444
125,15,1,0,5,1,1,1,0,2,1
125,16,15,3,7.7,0.5,1.2,2.3,0.5,1.9,0.416666667
125,17,20,0,4.7,0.6,1.2,0.9,0.4,1.6,0.5
126,0,74,74,37.7,8.6,17.8,9.1,1.2,21.1,0.483146067
126,1,82,82,38.6,6.7,15.7,3.1,0.2,19,0.426751592
126,2,69,69,34.8,5.1,11.7,2.8,0.3,14.8,0.435897436
126,3,73,73,38.4,4.8,11.4,5.6,1.1,14.3,0.421052632
126,4,80,80,29,5.2,9.3,10.4,0.6,12.7,0.559139785
126,5,27,0,21.1,2.6,6.1,1,0,6.9,0.426229508
126,6,69,9,17.5,2.2,4,3.7,0.6,5.5,0.55
126,7,73,5,12.2,1.6,4.2,2,0.1,4,0.380952381
126,8,62,0,11.8,1.4,3.8,2.2,0.1,3.9,0.368421053
126,9,49,16,16.6,1.5,3.9,2.4,0.2,3.8,0.384615385
126,10,40,0,7.2,1.1,2.9,0.7,0,2.8,0.379310345
126,11,39,0,13.1,1,3.1,1.1,0.1,2.7,0.322580645
126,12,39,1,13.5,1.1,3.1,1.4,0.1,2.6,0.35483871
126,13,51,1,9.4,1.1,2.8,2.3,0.2,2.6,0.392857143
126,14,38,0,9.2,0.4,1.4,1.6,0.2,1.2,0.285714286
127,0,69,69,36.2,9.4,20.6,11.1,1,23.2,0.45631068
127,1,82,82,35.8,6.7,15.9,3.5,0.3,20.7,0.421383648
127,2,82,82,34,5.4,12.3,3.5,0.2,16.4,0.43902439
127,3,82,82,36.1,4.6,10,7.5,0.7,13,0.46
127,4,82,82,31.8,4.3,7.9,8.5,1.7,11.1,0.544303797
127,5,74,0,24.8,3.8,9.1,2.1,0.1,9.7,0.417582418
127,6,38,0,12.6,1.9,4.7,1.3,0.1,5.3,0.404255319
127,7,68,13,14.4,1.6,4.4,2.8,0.2,5,0.363636364
127,8,70,0,12.5,2,4.2,4.4,0.3,4.8,0.476190476
127,9,41,0,9.4,1.6,3.8,1.8,0.2,4,0.421052632
127,10,52,0,13.8,1.5,3.1,4,0.4,3.3,0.483870968
127,11,40,0,8.9,1,2.3,2.8,0.1,2.5,0.434782609
127,12,15,0,6.5,0.8,2.2,0.6,0.1,2.2,0.363636364
127,13,22,0,8.3,0.8,1.9,1.9,0.1,2.1,0.421052632
127,14,24,0,6.8,0.1,0.5,0.6,0,0.5,0.2
128,0,71,71,35.4,9.3,19.9,10.2,1,23.4,0.467336683
128,1,82,82,35.7,7.2,16.6,4.6,0.3,21,0.43373494
128,2,60,60,33.8,5.6,12.5,3.7,0.2,15.9,0.448
128,3,25,19,30.1,3.8,9.1,2.7,0.1,10.6,0.417582418
128,4,59,59,27.8,4,7.4,6.7,1.4,9.6,0.540540541
128,5,71,71,33.5,3.4,8.5,5.9,0.6,9.4,0.4
128,6,74,13,18.9,3.8,7.4,6.5,0.7,8.6,0.513513514
128,7,62,3,15.7,2.6,5.9,1.5,0.1,6.8,0.440677966
128,8,55,7,15.5,2.3,4.5,4.5,0.3,5.9,0.511111111
128,9,5,0,13.6,1.6,3.6,1.8,0,4.6,0.444444444
128,10,48,2,12.4,1.5,4,2.3,0.2,4.6,0.375
128,11,81,0,18.9,1.5,4,1.7,0.1,4.3,0.375
128,12,32,4,12.2,1.5,2.8,4.2,0.3,3.6,0.535714286
128,13,48,8,12.9,1.5,3.1,4,0.5,3.5,0.483870968
128,14,15,2,10.1,1.4,3.3,1.6,0.1,3.4,0.424242424
128,15,51,9,13.4,1.2,3,1.4,0.3,3.3,0.4
128,16,30,0,10,1.3,3.3,1.1,0.1,3,0.393939394
128,17,10,0,7.5,0.9,2,2,0.1,2.4,0.45
129,0,75,75,35.6,8.2,19.7,4,0.4,25.1,0.416243655
129,1,80,80,34.7,8,17.9,3.2,0.3,20.8,0.446927374
129,2,81,8,26.1,3.8,8.4,2.7,0.2,10.3,0.452380952
129,3,82,82,28.6,3.6,8.8,6.1,0.6,10.2,0.409090909
129,4,82,82,25.5,3.3,6.3,7.7,1,9.1,0.523809524
129,5,72,0,19.9,3.2,7.3,2.9,0.3,8.7,0.438356164
129,6,61,10,21.8,3.2,7.1,5.1,0.3,8.4,0.450704225
129,7,81,0,20.8,2.5,4.2,7.4,0.9,6.5,0.595238095
129,8,78,14,18.6,2.5,5.3,3.6,0.4,6.4,0.471698113
129,9,78,56,15,1.5,3.6,3.9,0.3,3.6,0.416666667
129,10,21,0,6.5,1.1,2.4,0.6,0,2.9,0.458333333
129,11,16,2,7.1,1.3,2.7,1.5,0.1,2.8,0.481481481
129,12,35,1,7.8,0.6,1.7,1.1,0,1.5,0.352941176
129,13,8,0,4.5,0.6,1.3,0.8,0.3,1.3,0.461538462
129,14,12,0,3.5,0.4,1.6,0.3,0,1.2,0.25
129,15,34,0,4.3,0.4,1.4,0.9,0,1.1,0.285714286
130,0,75,75,35.9,8.8,19.8,4.9,0.3,27,0.444444444
130,1,80,80,34.9,8.7,18,3.6,0.5,23,0.483333333
130,2,20,19,29.3,6,11.8,10.4,1.9,15.2,0.508474576
130,3,54,54,28.1,4.4,8.2,8,1.2,11.1,0.536585366
130,4,79,7,28.6,3.8,8.2,2.9,0.3,10.7,0.463414634
